"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed"
"LINC02047",0,NA,NA,NA,NA,NA,"NO"
"HSP90AB5P",0,NA,NA,NA,NA,NA,"NO"
"AKR1B1P2",0,NA,NA,NA,NA,NA,"NO"
"CNTN3",0.114160934385974,2.2132822355668,7.42541628976919,0.29806843807751,0.765650930031633,NA,"NO"
"LOC105377166",0,NA,NA,NA,NA,NA,"NO"
"LOC105377167",0.443375303262574,-0.806005157962345,7.36327956550578,-0.109462794505071,0.912835430082899,NA,"NO"
"LOC105377168",0.214183145916582,-2.58882441000855,7.38951317790749,-0.350337613274496,0.726085340378314,NA,"NO"
"NIPA2P2",0,NA,NA,NA,NA,NA,"NO"
"LOC107986099",0,NA,NA,NA,NA,NA,"NO"
"HNRNPA3P6",49.5260157452095,0.830388652684411,0.49038991761324,1.69332325739071,0.0903939535403785,0.241746085089396,"NO"
"MIR4444-2",0,NA,NA,NA,NA,NA,"NO"
"LOC105377207",0,NA,NA,NA,NA,NA,"NO"
"MYLKP1",0,NA,NA,NA,NA,NA,"NO"
"ALG1L6P",3.93148400668476,-0.926820718270072,1.77949446026143,-0.520833719332799,0.602482611213709,NA,"NO"
"FAM86DP",0.40328215149424,-3.17452272976835,7.37821743064726,-0.430256055694723,0.66700938956941,NA,"NO"
"LINC02018",0,NA,NA,NA,NA,NA,"NO"
"SNRPCP10",0,NA,NA,NA,NA,NA,"NO"
"RPS3AP15",0,NA,NA,NA,NA,NA,"NO"
"LOC107986101",0,NA,NA,NA,NA,NA,"NO"
"UNC93B3",0,NA,NA,NA,NA,NA,"NO"
"RPL23AP49",0.869603379975294,-3.39858466138683,5.5441381615824,-0.61300504466808,0.539873004115304,NA,"NO"
"MIR1324",0,NA,NA,NA,NA,NA,"NO"
"FRG2C",0.611293633472115,5.11686801749856,7.13432148440724,0.717218593062001,0.473239228512503,NA,"NO"
"AGGF1P3",0,NA,NA,NA,NA,NA,"NO"
"RARRES2P1",0,NA,NA,NA,NA,NA,"NO"
"DUX4L26",0.314527588770799,-1.63348474827984,7.37805629842611,-0.221397707229247,0.824782777504506,NA,"NO"
"LINC00960",1.18322741506486,2.16993372756678,3.76592994193267,0.576201299818439,0.564479126745232,NA,"NO"
"ZNF717",133.371902531701,-0.157171220619693,0.36723445948294,-0.427986036062595,0.668661286886014,0.789748821094866,"NO"
"MIR4273",0,NA,NA,NA,NA,NA,"NO"
"ROBO2",0.214183145916582,-2.58882441000855,7.38951317790749,-0.350337613274496,0.726085340378314,NA,"NO"
"LOC107986020",0.383283551654143,0.344118119290422,7.44926994772192,0.0461948783847815,0.963154924575643,NA,"NO"
"LOC102724949",0,NA,NA,NA,NA,NA,"NO"
"VDAC1P7",0,NA,NA,NA,NA,NA,"NO"
"LOC105377171",0,NA,NA,NA,NA,NA,"NO"
"LINC02077",0,NA,NA,NA,NA,NA,"NO"
"LOC105377173",0,NA,NA,NA,NA,NA,"NO"
"MRPS17P3",0,NA,NA,NA,NA,NA,"NO"
"ROBO1",2135.52116964186,1.0979713854115,0.374050285746442,2.93535769721556,0.00333163386116969,0.0382482655907507,"UP"
"LOC101927374",0.0803615191543955,-1.24101433047733,7.4389878846087,-0.166825695877929,0.867507199621611,NA,"NO"
"MIR3923",0,NA,NA,NA,NA,NA,"NO"
"HMGB1P38",0,NA,NA,NA,NA,NA,"NO"
"OSBPL9P1",0,NA,NA,NA,NA,NA,"NO"
"LOC105377177",0,NA,NA,NA,NA,NA,"NO"
"LOC105377176",0,NA,NA,NA,NA,NA,"NO"
"LINC02050",0,NA,NA,NA,NA,NA,"NO"
"LOC105377174",0.214183145916582,-2.58882441000855,7.38951317790749,-0.350337613274496,0.726085340378314,NA,"NO"
"LINC02027",1.35711894931591,2.66107660946129,4.10950866943464,0.647541305668393,0.517281670382437,NA,"NO"
"GBE1",940.350362930278,0.986278706071813,0.31732148066599,3.10813722412307,0.00188270628408563,0.0277685454553622,"NO"
"SETP6",0.848918138893509,-2.40841590839395,5.19303186817606,-0.46377838024704,0.642806534451526,NA,"NO"
"LOC105377178",0,NA,NA,NA,NA,NA,"NO"
"LOC105377179",0.0978421925224117,-1.52489977215262,7.42540491089352,-0.205362507560429,0.837288910599301,NA,"NO"
"LINC02008",0,NA,NA,NA,NA,NA,"NO"
"RPL7AP23",0,NA,NA,NA,NA,NA,"NO"
"CYP51A1P1",3.06197409382045,3.36315088799409,2.00753509712078,1.67526380625552,0.0938824834350829,NA,"NO"
"LOC101927439",0,NA,NA,NA,NA,NA,"NO"
"LOC105377181",0.950113714759424,-2.25950667076637,4.78756033783717,-0.471953669786463,0.636959858436005,NA,"NO"
"LOC105377183",0,NA,NA,NA,NA,NA,"NO"
"LOC105377186",0,NA,NA,NA,NA,NA,"NO"
"LOC105377187",0,NA,NA,NA,NA,NA,"NO"
"LOC105377188",0.503373184741159,-4.45398581324967,7.3656512453568,-0.604696810218567,0.545380467970481,NA,"NO"
"LINC00971",0.0956228019482474,-1.49435128426279,7.4268921669389,-0.201208156880876,0.840535813656087,NA,"NO"
"LOC100130326",0,NA,NA,NA,NA,NA,"NO"
"LINC02025",0,NA,NA,NA,NA,NA,"NO"
"LOC105377193",0,NA,NA,NA,NA,NA,"NO"
"CADM2",0.160723038308791,-2.19274917383971,7.40018585766874,-0.296310013831259,0.766993339225148,NA,"NO"
"SNORA95",0,NA,NA,NA,NA,NA,"NO"
"MIR5688",0,NA,NA,NA,NA,NA,"NO"
"CADM2-AS2",0,NA,NA,NA,NA,NA,"NO"
"THAP12P2",0.0956228019482474,-1.49435128426279,7.4268921669389,-0.201208156880876,0.840535813656087,NA,"NO"
"LOC102723364",0,NA,NA,NA,NA,NA,"NO"
"LINC02070",0,NA,NA,NA,NA,NA,"NO"
"LOC101927518",0,NA,NA,NA,NA,NA,"NO"
"LOC105377196",1.41138167552065,1.26191604902447,3.26282178243012,0.386756045279496,0.698936820475632,NA,"NO"
"VGLL3",2294.45761296353,1.01164302943978,0.503258327734457,2.01018636689818,0.0444114677682943,0.16071360188827,"UP"
"LOC285232",0,NA,NA,NA,NA,NA,"NO"
"PPATP1",0,NA,NA,NA,NA,NA,"NO"
"LINC00506",0,NA,NA,NA,NA,NA,"NO"
"MIR4795",0.101526274905908,0.344286343997192,7.44926994774467,0.0462174610951543,0.963136925404162,NA,"NO"
"CHMP2B",4741.94039055744,0.0595018742172706,0.165598964739888,0.359313080916492,0.719360889705314,0.829111499320896,"NO"
"POU1F1",1.69386025622775,-6.43153030996572,3.16035955422495,-2.03506284636749,0.0418445497808801,NA,"DOWN"
"KRT8P25",0,NA,NA,NA,NA,NA,"NO"
"APOOP2",0,NA,NA,NA,NA,NA,"NO"
"PSMC1P6",0,NA,NA,NA,NA,NA,"NO"
"LOC105377198",0,NA,NA,NA,NA,NA,"NO"
"HTR1F",0.107091572958291,-1.58669131356493,7.42332150467778,-0.213744118797103,0.830746604480195,NA,"NO"
"RNU6ATAC6P",0,NA,NA,NA,NA,NA,"NO"
"CGGBP1",1903.33205002724,0.171461190167373,0.199378923557608,0.859976506583111,0.389801993063209,0.575432822558149,"NO"
"ZNF654",449.379528643751,0.697147670860244,0.369399315725321,1.88724678466549,0.0591271403352899,0.190269731388501,"NO"
"CBX5P1",2.96898814930558,-0.00167387564505859,3.28504378003854,-0.000509544394881381,0.999593442411873,NA,"NO"
"C3orf38",1075.3327784502,-0.200388410402453,0.185295439489642,-1.08145354766626,0.279495413248749,0.471113048298119,"NO"
"LOC105377202",0,NA,NA,NA,NA,NA,"NO"
"ABCF2P1",0.0956228019482474,-1.49435128426279,7.4268921669389,-0.201208156880876,0.840535813656087,NA,"NO"
"CSNKA2IP",0.107091572958291,-1.58669131356493,7.42332150467778,-0.213744118797103,0.830746604480195,NA,"NO"
"NDUFA5P5",0,NA,NA,NA,NA,NA,"NO"
"ICE2P2",0,NA,NA,NA,NA,NA,"NO"
"EPHA3",0.411092718250611,2.21632688453715,7.42527791489892,0.298484031161993,0.765333762253007,NA,"NO"
"LOC101930420",0,NA,NA,NA,NA,NA,"NO"
"LOC107984021",0,NA,NA,NA,NA,NA,"NO"
"PROS1",2147.79165411736,-0.483411136149493,0.224303867784727,-2.15516183882055,0.0311491719997071,0.131979615700601,"NO"
"HSPE1P17",0.204195624815933,-0.617539507577584,7.44926994780342,-0.0828993326734895,0.933931584665609,NA,"NO"
"RNU6-511P",0,NA,NA,NA,NA,NA,"NO"
"ARL13B",550.375142292036,0.4214154052997,0.30287035916003,1.3914052417293,0.164102576022343,0.343632270413347,"NO"
"HMGN1P7",1.37260790075907,1.58773768526776,4.47164151456375,0.355068195895542,0.722538502272866,NA,"NO"
"STX19",3.50885415720253,-1.4691940177409,3.01994406402267,-0.48649709616935,0.626614763676857,NA,"NO"
"DHFR2",172.775549342787,-0.444810269526898,0.395497091746004,-1.12468657497123,0.260721872577263,0.452433497819673,"NO"
"NSUN3",397.49363277009,-0.293863687308915,0.240084585257989,-1.2240006454106,0.22095198405783,0.409899555316671,"NO"
"RBBP4P2",1.79665223422708,-2.03775197996325,3.07847753335243,-0.661934985032734,0.508012889366367,NA,"NO"
"ARMC10P1",167.845359568644,-0.108946298625672,0.288266562789131,-0.377935954734254,0.70547817189916,0.819395593090499,"NO"
"LOC105373992",0.686364380044347,-1.52500604414696,7.42540495802061,-0.205376818202987,0.837277730629199,NA,"NO"
"WDR82P1",0,NA,NA,NA,NA,NA,"NO"
"LINC00879",0,NA,NA,NA,NA,NA,"NO"
"RPS18P6",0.383283551654143,0.344118119290422,7.44926994772192,0.0461948783847815,0.963154924575643,NA,"NO"
"MTHFD2P1",0.0507631374529538,0.34424815515852,7.44926994787085,0.0462123345733917,0.963141011410915,NA,"NO"
"HNRNPKP4",11.4120055142886,1.0876899243133,0.842161542294035,1.29154546923438,0.196514598985539,0.382229087038109,"NO"
"MIR8060",0,NA,NA,NA,NA,NA,"NO"
"RNU6-1094P",0,NA,NA,NA,NA,NA,"NO"
"RPL18AP8",0,NA,NA,NA,NA,NA,"NO"
"RCC2P5",0,NA,NA,NA,NA,NA,"NO"
"CDV3P1",0,NA,NA,NA,NA,NA,"NO"
"EPHA6",5.53017840952281,-0.778029731760819,1.52553793948087,-0.510003528345928,0.610048989895416,NA,"NO"
"LOC107986103",0.101526274905908,0.344286343997192,7.44926994774467,0.0462174610951543,0.963136925404162,NA,"NO"
"LOC101929278",0.34754857276401,0.344212844796641,7.44926994762932,0.0462075944644997,0.96314478943474,NA,"NO"
"ARL 6.00",145.877607679492,0.666177600496555,0.415246463182762,1.6042944601875,0.108649161643926,0.270559698371111,"NO"
"LOC101929298",0,NA,NA,NA,NA,NA,"NO"
"CRYBG3",45.5482905329356,0.898381184255772,1.01986253064099,0.880884587152286,0.37838029050416,0.564972572584674,"NO"
"LOC105373994",0.515482822590156,-2.40335808008797,7.39415141371228,-0.325035010188051,0.745154574745226,NA,"NO"
"RIOX2",833.69137433128,1.13450713849554,0.28165141747551,4.02805407004274,5.62404111880875e-05,0.00260231927012684,"UP"
"GABRR3",0,NA,NA,NA,NA,NA,"NO"
"OR5AC2",0,NA,NA,NA,NA,NA,"NO"
"OR5H1",0,NA,NA,NA,NA,NA,"NO"
"LOC105373996",0,NA,NA,NA,NA,NA,"NO"
"OR5H14",0,NA,NA,NA,NA,NA,"NO"
"OR5H15",0,NA,NA,NA,NA,NA,"NO"
"LOC105373998",0,NA,NA,NA,NA,NA,"NO"
"LOC105373997",0.146695992375844,0.344308579704559,7.44926994763397,0.0462204460470543,0.963134546299595,NA,"NO"
"OR5H5P",0,NA,NA,NA,NA,NA,"NO"
"OR5H3P",0.191641775827072,0.344146158974244,7.44926994778856,0.0461986424691737,0.963151924473849,NA,"NO"
"LOC101929320",0,NA,NA,NA,NA,NA,"NO"
"LOC105373999",0,NA,NA,NA,NA,NA,"NO"
"OR5H6",0.107091572958291,-1.58669131356493,7.42332150467778,-0.213744118797103,0.830746604480195,NA,"NO"
"OR5H2",0,NA,NA,NA,NA,NA,"NO"
"OR5K4",0,NA,NA,NA,NA,NA,"NO"
"LOC105374000",0,NA,NA,NA,NA,NA,"NO"
"OR5K3",0,NA,NA,NA,NA,NA,"NO"
"UBFD1P1",0,NA,NA,NA,NA,NA,"NO"
"OR5K1",0,NA,NA,NA,NA,NA,"NO"
"OR5K2",0.162368951773763,-1.2410485184425,7.43898735024371,-0.166830303643659,0.867503573963068,NA,"NO"
"CLDND1",1035.59419662981,0.530622276516917,0.189797551003109,2.79572773048175,0.00517830048643846,0.0493972762304692,"NO"
"RPL38P4",0.749437664845427,-0.883214669452708,3.98735364707383,-0.221503971713386,0.824700044423883,NA,"NO"
"GPR15",3.86495350995141,-2.34615049300352,1.93978354903266,-1.2094908703466,0.226474316456515,NA,"NO"
"CPOX",1805.36342746092,0.491236394294196,0.267659817243349,1.83530123928754,0.0664610675607696,0.203158030688781,"NO"
"WWP1P1",0.107091572958291,-1.58669131356493,7.42332150467778,-0.213744118797103,0.830746604480195,NA,"NO"
"ST3GAL6-AS1",12.3480511173547,-0.375923933875172,0.765077958330788,-0.491353763079707,0.623176260535571,0.76170219309719,"NO"
"ST3GAL6",390.936561385387,0.00682054320333238,0.280818285688812,0.0242881021319621,0.980622803456254,0.98924985531024,"NO"
"PDLIM1P4",4.68670216425267,-1.69595580381571,1.56261058622739,-1.08533489966317,0.277773354055319,NA,"NO"
"DCBLD2",4115.89456144344,0.370913533116054,0.258413439861057,1.43534923460438,0.151187604380173,0.329254451381531,"NO"
"LOC105374002",1.27655740168238,0.951793048973513,2.9340987475845,0.324390257743396,0.745642594516979,NA,"NO"
"LOC105374003",4.34625026657023,2.13590647159056,2.09386602869064,1.02007790485345,0.307691514753507,NA,"NO"
"LOC107986104",0,NA,NA,NA,NA,NA,"NO"
"LOC105374004",0,NA,NA,NA,NA,NA,"NO"
"LOC105374007",0,NA,NA,NA,NA,NA,"NO"
"LOC105374005",0.142556609275931,0.344306959046043,7.44926994764072,0.0462202284876372,0.963134719701575,NA,"NO"
"LOC105374006",0,NA,NA,NA,NA,NA,"NO"
"COL8A1",1.15000541596295,-0.504447263637004,5.71549316077674,-0.0882596216016553,0.929670330961971,NA,"NO"
"HP09053",8.49786258237131,0.589843853747001,1.65166957668471,0.357119766612736,0.721002147260667,NA,"NO"
"CMSS1",1375.98311294834,-0.306928902993669,0.384195294792743,-0.798887719744836,0.424355520224884,0.605706904817526,"NO"
"FILIP1L",1186.1131099152,-0.29304415890071,0.254348912572145,-1.15213450663993,0.249265805402923,0.440274349016269,"NO"
"LOC112268455",15.5585296942105,0.791403769074115,1.16195143345081,0.681098836225687,0.495808953412516,0.66621206778763,"NO"
"MIR3921",0,NA,NA,NA,NA,NA,"NO"
"LOC105374010",47.27892666819,1.10595732415971,0.899339580634061,1.22974385646407,0.218793038245886,0.407388288732402,"NO"
"LOC105374009",5.77745742072585,1.06406509199908,2.21681621121791,0.479996982435674,0.631229538718548,NA,"NO"
"TMEM30CP",0.746158670809944,-0.830742202037288,5.57546340960771,-0.148999668907475,0.881553894222058,NA,"NO"
"VTI1BP1",0.276535581661707,-1.24106987461159,7.43898700818351,-0.16683318215858,0.867501308981229,NA,"NO"
"TBC1D23",1506.48772023417,0.330176719739634,0.313896052409272,1.05186642904682,0.292860836138836,0.484282949452944,"NO"
"NIT2",2052.00943812745,-0.274568127545753,0.250679351516719,-1.09529614579141,0.273386915497541,0.464586304614022,"NO"
"TOMM70",5545.61276184782,0.241246250832371,0.216201092266489,1.1158419613117,0.264489788756106,0.455831087157608,"NO"
"LNP1",30.7457297531012,-1.8806805740496,0.687746497605142,-2.73455492772187,0.00624646726168303,0.0547096659949354,"DOWN"
"TMEM45A",49.8350410733807,-0.113003622485687,0.417669664592059,-0.27055740951658,0.786731456637868,0.87423710493152,"NO"
"ADGRG7",439.710983722115,-0.711979257239029,0.357734535899195,-1.99024468087603,0.0465639885534939,0.166048321023585,"NO"
"GMFBP1",0.115626413687993,0.34426149992473,7.44926994787085,0.0462141259927258,0.963139583590572,NA,"NO"
"TFG",4487.99985968734,-0.0209542478658163,0.105981803352242,-0.197715524769594,0.843267642483067,0.90955802765726,"NO"
"ABI3BP",13.5702066869181,-1.19391805870655,1.49666972638478,-0.797716448498275,0.425035056414479,0.606046321984456,"NO"
"LOC100421580",0.0535457864791455,-0.617481816787875,7.44926994787085,-0.0828915881836667,0.933937742680197,NA,"NO"
"ACTR3P3",0,NA,NA,NA,NA,NA,"NO"
"IMPG2",1.457957111406,-3.08958440783324,4.72256580418956,-0.654217333529235,0.512971795768651,NA,"NO"
"SENP7",152.73398877568,0.153428802427994,0.42804355458939,0.358442034187792,0.720012539761405,0.829610561490954,"NO"
"ZNF90P1",1.24162708969124,0.349002311900348,4.16967347027702,0.083700154073974,0.93329483464341,NA,"NO"
"LOC100287852",0.703349531176051,-1.24554969982092,6.69232249642647,-0.186116210102848,0.852353630183642,NA,"NO"
"BTF3P16",11.9478907617512,-0.244112691561196,0.888595848991156,-0.27471734404155,0.783533405051005,0.872144223576025,"NO"
"FAM172BP",0.393249105144933,1.29131478140078,7.36813902985193,0.175256571051256,0.8608780348387,NA,"NO"
"TRMT10C",2118.32348724619,-0.644637563229382,0.256093785930067,-2.51719330435225,0.0118293908125399,0.0772074809814239,"NO"
"PCNP",4279.79664661836,0.287106103287909,0.209814013248914,1.36838383119482,0.171191962628732,0.351818607558059,"NO"
"RPS18P5",17.1155064196762,-0.263783495829232,0.764833498704703,-0.34489009212589,0.730176999475685,0.835864860540238,"NO"
"RPL32P7",0.711335326091806,-3.48671480155655,5.84399942383712,-0.596631612818881,0.550753360205535,NA,"NO"
"ZBTB11",869.609386525864,0.572643092955857,0.306294266698947,1.86958475954335,0.0615415032907192,0.195073046692211,"NO"
"RNY1P12",0.34252515349774,-2.76348263735679,7.38565476975246,-0.374168942836927,0.708278628581151,NA,"NO"
"ZBTB11-AS1",131.939432451427,-0.166499771757405,0.368150230938294,-0.452260402860679,0.651081398264972,0.779110808284119,"NO"
"RPL24",31025.9939855456,-1.08398277250652,0.426267969893198,-2.54296088157437,0.0109917534195398,0.0742487714279902,"DOWN"
"LOC105374013",23.4229170782067,-0.147510253554242,1.14378792839913,-0.128966436777053,0.897384206568845,0.939918478401355,"NO"
"PDCL3P4",2.38296487937183,-7.98891190236854,2.92859889241678,-2.72789555546674,0.00637397861755398,NA,"DOWN"
"CEP97",290.012045567167,0.507984973341549,0.437671318769322,1.16065401491224,0.245782629655489,0.436132698501269,"NO"
"NXPE3",450.966120777789,0.351797306317375,0.241215733433126,1.45843432893197,0.144720864135254,0.320880723883235,"NO"
"NFKBIZ",507.804311770727,-0.353381635916753,0.32981844765521,-1.07144290572302,0.283970329511235,0.474649525439649,"NO"
"LINC02085",3.3111579326791,-1.7912980812727,2.51274213222308,-0.712885758670311,0.47591645235981,NA,"NO"
"LOC101929411",0.0401807595771978,-0.61748181678788,7.44926994787085,-0.0828915881836674,0.933937742680197,NA,"NO"
"LOC107986105",0,NA,NA,NA,NA,NA,"NO"
"ZPLD1",1.55531784008278,3.88726386674977,5.75652708420656,0.675279349838334,0.49949830112439,NA,"NO"
"LOC105374016",0.711450621131126,3.02180240710161,5.59703861083111,0.539893078681638,0.589270771350604,NA,"NO"
"LOC107986106",0,NA,NA,NA,NA,NA,"NO"
"LOC105374017",0,NA,NA,NA,NA,NA,"NO"
"LOC105374018",0,NA,NA,NA,NA,NA,"NO"
"NDUFA4P2",0,NA,NA,NA,NA,NA,"NO"
"MIR548AB",0,NA,NA,NA,NA,NA,"NO"
"LOC644681",0,NA,NA,NA,NA,NA,"NO"
"RAP1BP2",0,NA,NA,NA,NA,NA,"NO"
"LOC105374019",0,NA,NA,NA,NA,NA,"NO"
"LOC105374020",1.02956547320352,-1.58431792979869,6.08302627175028,-0.260448970466608,0.794517472936289,NA,"NO"
"LOC391562",0.111602150026186,2.21631200046055,7.42527887211936,0.298481988169147,0.76533532130573,NA,"NO"
"LOC105374021",0,NA,NA,NA,NA,NA,"NO"
"LOC107986107",0.0803615191543955,-1.24101433047733,7.4389878846087,-0.166825695877929,0.867507199621611,NA,"NO"
"LOC107986108",0.193609582645553,2.21627260277524,7.42527982945716,0.298476643800408,0.76533939971542,NA,"NO"
"LOC105374023",0,NA,NA,NA,NA,NA,"NO"
"ALCAM",51.3242144970997,-0.249989209212132,0.421022424493216,-0.593766969806997,0.552667983839624,0.711171036738046,"NO"
"CBLB",230.467972883973,0.57226919227953,0.41630382542583,1.37464312679367,0.169242111298577,0.349525426438091,"NO"
"LOC107986109",0.27987003218357,0.0597934393755403,7.39467643812291,0.00808601158899639,0.993548366499896,NA,"NO"
"LOC105374024",0.291791168953589,0.374682900626655,7.40296396926369,0.050612552240197,0.959634260404572,NA,"NO"
"LOC105374026",0,NA,NA,NA,NA,NA,"NO"
"LOC105374027",2.73967114413139,2.17800728808899,2.23840322190232,0.97301829571081,0.33054420912596,NA,"NO"
"LOC107986110",0,NA,NA,NA,NA,NA,"NO"
"LOC107986112",0,NA,NA,NA,NA,NA,"NO"
"LOC101929485",0,NA,NA,NA,NA,NA,"NO"
"LOC105374029",0,NA,NA,NA,NA,NA,"NO"
"LOC101929534",0.114160934385974,2.2132822355668,7.42541628976919,0.29806843807751,0.765650930031633,NA,"NO"
"FCF1P3",0,NA,NA,NA,NA,NA,"NO"
"LOC107986021",0,NA,NA,NA,NA,NA,"NO"
"LOC344593",0,NA,NA,NA,NA,NA,"NO"
"LINC00882",0,NA,NA,NA,NA,NA,"NO"
"DUBR",9.07292212718595,1.66889382296175,1.16217772352707,1.43600568929927,0.151000722369206,0.328989084610599,"NO"
"CSP2",0,NA,NA,NA,NA,NA,"NO"
"CCDC54",0.169178255263049,2.81598496101201,7.40165629098671,0.380453353993368,0.703608915962428,NA,"NO"
"LOC101929579",0,NA,NA,NA,NA,NA,"NO"
"LINC01990",0,NA,NA,NA,NA,NA,"NO"
"BBX",827.112572755301,-0.0203360779020449,0.368698353043112,-0.0551564110178355,0.956013855008775,0.975367477560751,"NO"
"LINC00635",0.173382569255675,2.81550206277675,7.40165291672389,0.380388285488932,0.703657209090591,NA,"NO"
"LINC00636",0,NA,NA,NA,NA,NA,"NO"
"CD47",192.471873057991,-0.332777377446879,0.431087402792831,-0.771948740072098,0.440144788099408,0.619041557685545,"NO"
"LOC105374031",0,NA,NA,NA,NA,NA,"NO"
"LINC01215",1.55650843616482,0.317207528902936,3.060381915873,0.103649654723715,0.917447381072249,NA,"NO"
"IFT57",375.770660140333,-0.0665636645505594,0.204061411315053,-0.326194277112937,0.744277371012121,0.845861146689947,"NO"
"HHLA2",92.5357664357703,-0.386796583144289,0.413272088399537,-0.935936865812113,0.349305694621185,0.538482939143228,"NO"
"MYH15",1.10307409682521,-1.78231386003097,3.72109821170697,-0.47897522683589,0.631956252538316,NA,"NO"
"CIP2A",1933.75355025303,0.562496586999895,0.255014137250427,2.20574668159482,0.0274017413987853,0.122810311271592,"NO"
"DZIP3",768.573440192658,-0.179687606516538,0.253698031821774,-0.708273553508569,0.478775397059077,0.653039831146366,"NO"
