"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","difflabel"
"TPSB2",0.26159052058864,-1.29513245740309,4.0439757251261,-0.320262174017552,0.748769594980649,NA,"NO",NA
"TPSAB1",0,NA,NA,NA,NA,NA,"NO",NA
"TPSD1",0,NA,NA,NA,NA,NA,"NO",NA
"UBE2I",6494.33577905109,-0.14540269399355,0.231868601206277,-0.627090918033339,0.530599640019107,0.739051625854831,"NO",NA
"RPS20P2",1.0409781764189,3.74047918948985,3.25488978032322,1.1491876659241,0.250478605662027,NA,"NO",NA
"BAIAP3",42.7780266682257,0.328773155619978,0.469227675385267,0.700668721958981,0.48350978008355,0.704330453866343,"NO",NA
"TSR3",1880.52006435462,0.256054257877831,0.284104027638737,0.901269369554403,0.367445115566302,0.607174699006252,"NO",NA
"GNPTG",1040.70295335006,-0.0668043390484322,0.238856176737349,-0.279684368899078,0.779719671737808,0.895048953091027,"NO",NA
"UNKL",616.346007602902,-0.126688824633257,0.283954866434708,-0.446158314608028,0.655482891848199,0.821401880615553,"NO",NA
"LOC101929440",0.370380399319277,-0.40208634467721,4.03336176982799,-0.0996901264064785,0.920590339478336,NA,"NO",NA
"C16orf91",594.676695221334,0.431723759800785,0.331726098277451,1.30144647057494,0.193105675915856,0.429810960046632,"NO",NA
"LOC105371044",0,NA,NA,NA,NA,NA,"NO",NA
"PERCC1",1.10929044499069,-0.48294464902303,2.78070848631146,-0.173676835022589,0.862119443800305,NA,"NO",NA
"CCDC154",9.86076883599839,1.85035403621999,1.05580414453149,1.75255424578873,0.0796785508367126,0.264583287183221,"NO",NA
"CLCN7",3807.46919162061,-0.206835230072364,0.181511130243835,-1.13951816505417,0.254487096205793,0.49849194591006,"NO",NA
"PTX4",0.730602582383706,3.25966308648444,3.6493723521207,0.893211975092158,0.371743666374236,NA,"NO",NA
"TELO2",1778.91757809667,0.0889790408743327,0.231464574530983,0.384417533674995,0.700669007052675,0.849356199883903,"NO",NA
"IFT140",274.727393530586,0.356233509263997,0.25583897270676,1.39241299124629,0.163797372721273,0.391863508289076,"NO",NA
"TMEM204",4.44971012016014,2.87622876547697,1.44528694249553,1.99007455260799,0.0465827235579723,0.196772734623879,"UP",NA
"LOC105371046",0.390535027915818,-0.495042771134553,4.02491534023491,-0.122994579832743,0.9021113900458,NA,"NO",NA
"CRAMP1",858.264264894009,0.186274642001396,0.289593863057006,0.643227173514819,0.520076703534295,0.730524041573935,"NO",NA
"JPT2",9859.00073862375,-0.456677349858426,0.176936539051973,-2.58102341271795,0.00985079008129715,0.0844699740080805,"NO",NA
"MAPK8IP3",394.861816371584,0.957273542849586,0.255595282559841,3.74527077832693,0.000180199312155661,0.00703004123892309,"NO",NA
"LOC101929480",1.70342638963043,0.667185146314152,2.15819751714641,0.309139984182871,0.757215044821409,NA,"NO",NA
"MIR3177",0.900329497677969,2.34121521740379,3.52190157404967,0.66475884353342,0.506204750420978,NA,"NO",NA
"NME3",21.5610731384858,0.0915632858735578,0.586857060863356,0.156023147679018,0.87601477544971,0.945751940458617,"NO",NA
"MRPS34",4166.02802788692,0.548522010211841,0.322882398547853,1.69882908662346,0.0893513914639888,0.281462757627769,"NO",NA
"EME2",75.0028652749456,0.206620385382845,0.467619074123037,0.441856196243356,0.658593270124711,0.823699518675784,"NO",NA
"SPSB3",425.171473864948,0.357440104545301,0.26072548706982,1.37094423933162,0.170392339078195,0.400388570185582,"NO",NA
"NUBP2",2221.15134143265,0.215231015815083,0.289174973578667,0.744293370728125,0.456699010958999,0.682786219286155,"NO",NA
"IGFALS",7.38199461894755,0.212219949299567,1.22113088154183,0.173789683405281,0.862030752465293,0.938789599442968,"NO",NA
"HAGH",611.00315944723,0.179656543974556,0.291600504684331,0.616105051563753,0.537825188276894,0.744164301012683,"NO",NA
"FAHD1",1766.47560014397,0.578518095401367,0.382254990949862,1.51343503446171,0.130169191475141,0.345621024469532,"NO",NA
"MEIOB",0.513022824922433,2.71391529895752,4.0155435609565,0.67585253596678,0.49913427542649,NA,"NO",NA
"LINC00254",0,NA,NA,NA,NA,NA,"NO",NA
"LINC02124",0,NA,NA,NA,NA,NA,"NO",NA
"HS3ST6",0,NA,NA,NA,NA,NA,"NO",NA
"MSRB1",973.697222618194,-0.315137097753023,0.239780224232819,-1.31427476457373,0.188753756374341,0.424087425664038,"NO",NA
"RPL3L",6.00381698040588,1.19697937029577,1.06910077345986,1.11961323011868,0.26287861524173,0.507409473371715,"NO",NA
"NDUFB10",4070.91951524757,0.635376664874533,0.365515139148976,1.7383046468441,0.082157148018576,0.269461647438218,"NO",NA
"RPS2",117960.321858558,0.558599890066068,0.3050490570171,1.83118051741676,0.0670736036714872,0.24103986768499,"NO",NA
"SNORA10",19.9949522864709,1.02919070665876,0.706808095910521,1.45611052365344,0.145362068844554,0.366898992414839,"NO",NA
"SNORA64",8.71273435605569,-0.14415622930025,0.861471021795177,-0.167337293597932,0.867104661768712,0.941479850591885,"NO",NA
"SNHG9",20.1801230885889,1.74672991764531,0.802410057991887,2.17685446518041,0.0294914277837493,0.152633868073334,"UP",NA
"SNORA78",6.52487065857166,0.824490682484951,1.18206371273801,0.697501051424025,0.485489281622354,0.705146046403367,"NO",NA
"RNF151",2.26429575403216,-1.04823921078285,1.72636980644975,-0.607192738697471,0.543723010566061,NA,"NO",NA
"TBL3",2856.15373864453,0.143412812169307,0.243999534769094,0.587758547593231,0.556694371198169,0.757884135187835,"NO",NA
"NOXO1",19.114095234822,0.0390633152673491,0.665730056436513,0.0586774096943215,0.953209052781136,0.979515576820122,"NO",NA
"GFER",2076.97221122749,0.429634089318992,0.311272895115015,1.38024895858742,0.167510004500941,0.396483788595843,"NO",NA
"SYNGR3",62.6689098458296,0.204412453867645,0.368610160823569,0.554549156786496,0.579203073774294,0.773225613602978,"NO",NA
"ZNF598",2496.7283259336,-0.17778400238389,0.188026854644277,-0.945524524782564,0.344391156215248,0.586942238059451,"NO",NA
"NPW",141.865900415836,0.842057380115015,0.469950555137179,1.79179994769709,0.073165017214113,0.252860774498705,"NO",NA
"SLC9A3R2",675.860470261313,0.380266826717821,0.311717626665635,1.21990800066534,0.22249975254177,0.463148447644511,"NO",NA
"NTHL1",1683.67733354457,0.772796245516852,0.368492927957197,2.09718066992759,0.0359775849752302,0.170670895061952,"NO",NA
"TSC2",1624.13684281096,-0.0423925877769494,0.20126959499492,-0.210625890999678,0.833179207411229,0.92310553301169,"NO",NA
"PKD1",671.335603677793,0.214160544657736,0.339427436021939,0.630946476123673,0.528075521805373,0.73727452286734,"NO",NA
"MIR1225",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105371049",2.38808032915431,1.84844403583909,1.96203340375,0.942106302729704,0.346138217961824,NA,"NO",NA
"MIR6511B1",0,NA,NA,NA,NA,NA,"NO",NA
"MIR4516",0,NA,NA,NA,NA,NA,"NO",NA
"MIR3180-5",0,NA,NA,NA,NA,NA,"NO",NA
"RAB26",39.2235667056367,1.03008777922084,0.507959781828302,2.02789239634926,0.0425712313528144,0.187387575561427,"UP",NA
"SNHG19",155.84081672626,2.03909923503459,0.511645462992661,3.98537538690896,6.73735280866345e-05,0.00358670462716764,"UP",NA
"SNORD60",9.54171863008207,3.39004683080911,1.17417762661833,2.88716694472587,0.00388727913014502,0.049799267733442,"UP",NA
"TRAF7",4279.2342662684,-0.491921527454687,0.252444971747071,-1.94862874095013,0.0513397772619191,0.208414918708892,"NO",NA
"CASKIN1",114.163543588771,0.117812946895413,0.353447078350717,0.333325564452708,0.738888544061611,0.871648340941818,"NO",NA
"MLST8",2715.20930456461,0.122184771315831,0.221180160554897,0.552421930652795,0.580659308630901,0.774037396529959,"NO",NA
"BRICD5",26.0627052895168,1.04053752130914,0.556290982865599,1.87049143947841,0.0614156046693419,0.229571034405235,"NO",NA
"PGP",4170.97117068837,0.238345352794153,0.275785720244472,0.864241094799507,0.387455461546687,0.625049151560796,"NO",NA
"E4F1",893.557103171124,0.371409704845736,0.224235016448123,1.65634123844195,0.0976527336870438,0.295611221151824,"NO",NA
"DNASE1L2",30.359913690272,0.842492958727341,0.547312143224244,1.53932809486771,0.123724218460317,0.33602802023471,"NO",NA
"ECI1",3588.5724428074,0.344686834293517,0.289224724640742,1.19176130160264,0.233354853632506,0.475390551027104,"NO",NA
"LOC107984839",2.03807005504967,3.64920525930499,2.1081782913863,1.73097563627094,0.0834561099833419,NA,"NO",NA
"RNPS1",10324.0064017154,-0.282570646374884,0.176222676152049,-1.60348629668452,0.108827332135614,0.313978621431734,"NO",NA
"LOC106660606",16.565074359698,1.42703561808445,0.766613186038066,1.86148065813936,0.0626763295574859,0.23189649007319,"NO",NA
"MIR3677",2.83393688331388,0.775595384830276,2.11425325392284,0.366841287055474,0.713737408738093,0.856971705721183,"NO",NA
"MIR940",0,NA,NA,NA,NA,NA,"NO",NA
"MIR4717",0,NA,NA,NA,NA,NA,"NO",NA
"ABCA3",690.173704517996,0.0909967099062895,0.209643024253699,0.434055510457482,0.664248131437591,0.827336325737808,"NO",NA
"RPS16P7",0.527955351496466,2.75070523409379,4.01287329660196,0.685470243085683,0.493047231863197,NA,"NO",NA
"ABCA17P",7.89729219107255,0.275712448255978,1.13674474268798,0.242545611078897,0.808357419146381,0.910584739351237,"NO",NA
"CCNF",3084.24851731505,-0.0705156974838272,0.177783870898415,-0.396637204080902,0.691635013321401,0.843723918963144,"NO",NA
"MIR6767",0.886407683550331,2.32049232432704,3.04844939779285,0.761204147264879,0.446535141519371,NA,"NO",NA
"LOC105371050",4.34694882925175,-0.977614069926267,1.20367347829872,-0.812192083278291,0.416681421488987,0.650219274008948,"NO",NA
"TEDC2",531.574954803285,0.011593014374752,0.271605839218097,0.0426832295215971,0.965954048288646,0.984760324243412,"NO",NA
"MIR6768",0.13079526029432,-0.466596581223352,4.0804728567969,-0.114348654579612,0.908961414629601,NA,"NO",NA
"LOC729652",5.42771271241161,3.09373224029461,1.48948927392979,2.07704230869167,0.0377976544746144,0.175440069751994,"UP",NA
"NTN3",14.3624059543131,1.66046234223829,0.844638003446745,1.96588637435491,0.0493117373538112,0.203895247563949,"UP",NA
"TBC1D24",438.497239240401,-0.0434449042334791,0.224670544039598,-0.193371607387135,0.846667949789381,0.930679165914166,"NO",NA
"ATP6V0C",3705.65543029077,-0.0130265069600166,0.247133301253975,-0.0527104477377958,0.957962614508781,0.981416234942043,"NO",NA
"AMDHD2",428.294520469789,0.430396271336991,0.31970563441828,1.34622673172501,0.178229406553907,0.410405593218066,"NO",NA
"CEMP1",0,NA,NA,NA,NA,NA,"NO",NA
"MIR3178",0.142766890942392,-0.466596581223352,4.0804728567969,-0.114348654579612,0.908961414629601,NA,"NO",NA
"PDPK1",1024.55905940813,-0.258625943397458,0.306343148004666,-0.84423609629264,0.398537487573697,0.635227124862767,"NO",NA
"LOC652276",71.7164538295342,0.547476328880239,0.344561830349848,1.58890591080377,0.112081636531295,0.318508431805088,"NO",NA
"PDPK2P",2.43456779499632,1.34059994986093,1.97532369062586,0.67867355422451,0.497344726206354,NA,"NO",NA
"FLJ42627",63.4116874250622,0.719932037638504,0.40500313614406,1.777596204545,0.0754701976101148,0.256238572925104,"NO",NA
"ERVK13-1",95.221310717624,0.235014987320458,0.323197467755267,0.727156029262015,0.467130378861306,0.691346024235528,"NO",NA
"KCTD5",898.437797970527,-0.58061182916152,0.204918358949834,-2.83338121648562,0.00460584220865768,0.0552073589206578,"NO",NA
"PRSS27",0.435159514922547,2.59751009000761,4.02443146230147,0.645435290509871,0.518645139933324,NA,"NO",NA
"SRRM2-AS1",1.8881416986285,0.473156952571866,2.13647320375576,0.22146636416506,0.824729323864698,NA,"NO",NA
"SRRM2",11272.8632779049,0.170802421735089,0.224769542579589,0.759900206117161,0.447314238412925,0.676565625785324,"NO",NA
"ELOB",2949.22684723262,0.88014781576208,0.40136335713236,2.19289529081707,0.0283149240966325,0.149780712203136,"NO",NA
"PRSS33",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"SNORA3C",0,NA,NA,NA,NA,NA,"NO",NA
"PRSS41",0,NA,NA,NA,NA,NA,"NO",NA
"PRSS21",0,NA,NA,NA,NA,NA,"NO",NA
"ZG16B",0,NA,NA,NA,NA,NA,"NO",NA
"PRSS30P",1.81727392193135,-0.581519555116843,2.10248973845615,-0.276586156155916,0.782097895943145,NA,"NO",NA
"PRSS22",193.039529675571,0.213681601815709,0.350753501419105,0.609207323522587,0.542387026652994,0.747992182903118,"NO",NA
"LOC101929566",0,NA,NA,NA,NA,NA,"NO",NA
"FLYWCH2",159.438526927838,0.236792500496046,0.331509507763225,0.714285699055036,0.475050533470028,0.697669178824074,"NO",NA
"FLYWCH1",316.864333080232,-0.33745288200932,0.228008045074564,-1.48000427747611,0.138872105137626,0.357735201543059,"NO",NA
"RPL23AP86",1.34056812072794,1.27756025443582,2.62033051657345,0.487556911754192,0.625863721992193,NA,"NO",NA
"LOC105371055",2.56280903088909,0.428301652829795,1.64567635771098,0.26025873849554,0.794664198042306,NA,"NO",NA
"KREMEN2",122.599093780898,0.563237146222013,0.381619894285087,1.47591138370069,0.139967683100458,0.359389154155985,"NO",NA
"PAQR4",494.49002838761,-0.406214009549521,0.270451125905671,-1.50198675708676,0.133100528960727,0.349578133141335,"NO",NA
"PKMYT1",866.064958130976,-0.346595254612239,0.20753036275975,-1.67009419731742,0.0949007280437998,0.291003592473508,"NO",NA
"LINC00514",36.304597146121,0.847360914248904,0.476324766387078,1.77895623751864,0.07524693697002,0.255794969652461,"NO",NA
"LOC101929613",3.64486841202392,1.5678548072874,1.535233045474,1.02124873608575,0.307136607453177,0.55280551106688,"NO",NA
"LOC107984895",31.1730571524011,0.187698719935334,0.539865329362287,0.347676929276144,0.72808282476578,0.865829445063053,"NO",NA
"LOC105371056",15.6544294551604,1.19492223288572,0.851082119333946,1.40400345130134,0.160317821839613,0.387012351121826,"NO",NA
"CLDN9",6.63771453269037,2.30949912853547,1.08579016982203,2.12702158550027,0.0334182897399604,0.163466442793859,"UP",NA
"CLDN6",112.272207929691,-0.873400270567911,0.320063683971682,-2.72883277393378,0.00635589258810644,0.0662734937165723,"NO",NA
"TNFRSF12A",2275.63247184018,-0.547247533054728,0.187346541540715,-2.92104422400452,0.00348860303273274,0.0465592459069102,"NO",NA
"HCFC1R1",824.043897219741,0.839033869665983,0.388780540557837,2.15811693780277,0.0309187411822899,0.15671982934636,"NO",NA
"THOC6",918.541876176621,0.454699772707949,0.358911950032086,1.26688390472176,0.205196804646451,0.444938966432813,"NO",NA
"BICDL2",108.179368012329,-0.29439131889109,0.327248002164927,-0.899596993544738,0.368334757733555,0.6079696522232,"NO",NA
"LOC100128770",14.8483228349873,1.85315486711937,0.782823604614887,2.3672700416731,0.0179198523344485,0.116651420622311,"UP",NA
"MMP25",7.4673693172199,1.09563751670399,0.930761397958284,1.17714112242662,0.239139184046691,0.482349531828258,"NO",NA
"MMP25-AS1",22.1520718371231,0.414803724971064,0.638890553795217,0.649256312379319,0.516172718784936,0.72867193249214,"NO",NA
"IL32",4371.01832838724,-0.0488176925861934,0.310131509982755,-0.15740965047024,0.874922008294704,0.945158962611426,"NO",NA
"LOC107984896",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"LOC105371058",2.23736941010557,-1.80810756267531,2.36202169915522,-0.765491512343846,0.443978918677238,NA,"NO",NA
"ZSCAN10",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"ZNF205-AS1",3.04643122996001,-0.535779823494231,1.67836396732898,-0.31922743452774,0.74955405468863,0.878307604440866,"NO",NA
"ZNF205",346.080862111379,1.03761601855758,0.313289291903724,3.31200601288487,0.000926295549942871,0.0209273622409861,"UP",NA
"ZNF213-AS1",46.7629140551667,0.12249615366065,0.424738194234937,0.288403904624819,0.773037579196046,0.891787963720803,"NO",NA
"ZNF213",152.623430889948,-0.360632984505069,0.324183652661215,-1.11243420679803,0.265951503900899,0.510768671436088,"NO",NA
"CASP16P",1.94399720627498,2.59100242024006,2.34586170025826,1.10449922088536,0.269376641336625,NA,"NO",NA
"TRR-CCG1-3",0.13079526029432,-0.466596581223352,4.0804728567969,-0.114348654579612,0.908961414629601,NA,"NO",NA
"TRR-CCT3-1",2.65577079963905,5.11196849108175,2.38147447307164,2.14655607225061,0.0318286402467514,0.159101692834896,"UP",NA
"TRK-CTT3-1",1.47156509016943,-1.02456586946592,2.36087229307733,-0.433977675315267,0.664304652676325,NA,"NO",NA
"TRP-TGG3-3",0,NA,NA,NA,NA,NA,"NO",NA
"TRP-CGG1-2",0,NA,NA,NA,NA,NA,"NO",NA
"TRK-CTT2-5",0,NA,NA,NA,NA,NA,"NO",NA
"TRK-CTT5-1",0,NA,NA,NA,NA,NA,"NO",NA
"TRP-AGG2-7",0,NA,NA,NA,NA,NA,"NO",NA
"TRP-TGG3-4",0,NA,NA,NA,NA,NA,"NO",NA
"TRP-TGG3-5",0,NA,NA,NA,NA,NA,"NO",NA
"OR1F1",0,NA,NA,NA,NA,NA,"NO",NA
"TRP-AGG2-8",0,NA,NA,NA,NA,NA,"NO",NA
"TRK-CTT4-1",0,NA,NA,NA,NA,NA,"NO",NA
"TRP-AGG1-1",0,NA,NA,NA,NA,NA,"NO",NA
"TRR-CCT5-1",0,NA,NA,NA,NA,NA,"NO",NA
"OR1F2P",0.571067563769567,-2.40774846050835,3.97081397811813,-0.606361434652106,0.54427477158705,NA,"NO",NA
"ZNF200",485.361670933961,-0.286974105080829,0.275163345268492,-1.04292272214096,0.296984085029179,0.542997518563654,"NO",NA
"MEFV",1.47613769134145,4.27133840682435,2.45719579707717,1.73829794593703,0.082158328126446,NA,"NO",NA
"LINC00921",5.84718298298568,1.70275628580678,1.25789257844059,1.35365794742003,0.175845530291335,0.407471457778042,"NO",NA
"ZNF263",803.742778454399,0.116501392187954,0.207509259692887,0.561427438758036,0.574506183119713,0.769901987207708,"NO",NA
"TIGD7",6.5510123855381,-1.68069155980719,1.37333495882286,-1.22380308533599,0.221026520150501,0.46168645871219,"NO",NA
"ZNF75A",4.13754248840989,1.45243266836754,1.4898056785708,0.974914171196397,0.329602836042801,0.574258032069117,"NO",NA
"LOC646140",0,NA,NA,NA,NA,NA,"NO",NA
"OR2C1",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105371059",0,NA,NA,NA,NA,NA,"NO",NA
"MTRNR2L4",1.02604564984487,3.7305271304104,3.80850977578404,0.979524105236782,0.327321084121634,NA,"NO",NA
"ZSCAN32",187.06691071996,-0.289356391600683,0.269065048821151,-1.07541426457443,0.28218929817341,0.527110906383372,"NO",NA
"ZNF174",151.842686894338,0.0963981673350797,0.364093016604194,0.264762472607032,0.791192447983047,0.900374280956897,"NO",NA
"ZNF597",2.74278128920352,-0.313104708189584,1.46749940210497,-0.213359342934293,0.831046689988231,0.922074672305882,"NO",NA
"NAA60",1391.49017670004,0.15503878898473,0.188670948429956,0.821741716331533,0.411223911411447,0.64641619604662,"NO",NA
"MIR6126",0,NA,NA,NA,NA,NA,"NO",NA
"C16orf90",0,NA,NA,NA,NA,NA,"NO",NA
"RPL18P12",0,NA,NA,NA,NA,NA,"NO",NA
"CLUAP1",229.480480815862,0.0230671438511945,0.328127259560648,0.0702993828738297,0.943955373689035,0.974804294059841,"NO",NA
"NLRC3",5.38463751446856,1.20526139316286,1.13208773550613,1.06463603072602,0.287040668258263,0.532074002384645,"NO",NA
"LOC101929732",0.32636963619191,2.25668712309489,4.04702523065544,0.557616272317977,0.577106442424681,NA,"NO",NA
"LOC105371060",0,NA,NA,NA,NA,NA,"NO",NA
"SLX4",319.780928373574,-0.161952987055632,0.282921931510056,-0.572429949814179,0.567030730437489,0.764928794867578,"NO",NA
"DNASE1",424.785560555,0.596576775506996,0.275426087895448,2.16601404778133,0.0303101134863324,0.155070294972119,"NO",NA
"TRAP1",3248.683592317,-0.773315970405334,0.198183395488319,-3.90202200592992,9.53924827845617e-05,0.00452523993209437,"NO",NA
"CREBBP",1972.49426645062,0.213690316500197,0.304854291008111,0.700958860685715,0.483328689414981,0.704196011299841,"NO",NA
"LINC02861",2.30023283268086,-0.473890521321377,1.70514914505371,-0.27791734388516,0.781075809688638,NA,"NO",NA
"ADCY9",593.160920764663,-0.255915717381163,0.290732275654467,-0.880245293733111,0.378726441426014,0.617096773501917,"NO",NA
"LOC105371062",5.47742104729537,1.35006301922712,1.1901845307986,1.13433084054726,0.256655797199436,0.500642071585465,"NO",NA
"SRL",15.7624881438418,-0.0175046626670819,0.691581105387302,-0.0253110770822445,0.979806838528717,0.991571406402164,"NO",NA
"LINC01569",28.2049921533461,0.60454810209839,0.55912830958752,1.08123321915926,0.279593384740665,0.524511278245385,"NO",NA
"LOC105371063",0.74553510895774,3.28494832709158,3.62420120759052,0.906392371431143,0.364728209119809,NA,"NO",NA
"TFAP4",732.666342706339,-0.225527242090165,0.210741010787131,-1.07016304632784,0.284545924721674,0.529860342721617,"NO",NA
"GLIS2",53.3506126336178,-0.408646492334669,0.460330732871341,-0.887723680288979,0.374689404781399,0.613155075273044,"NO",NA
"GLIS2-AS1",0,NA,NA,NA,NA,NA,"NO",NA
"PAM16",0,NA,NA,NA,NA,NA,"NO",NA
"CORO7-PAM16",0,NA,NA,NA,NA,NA,"NO",NA
"CORO7",0,NA,NA,NA,NA,NA,"NO",NA
"VASN",0,NA,NA,NA,NA,NA,"NO",NA
"DNAJA3",0,NA,NA,NA,NA,NA,"NO",NA
"NMRAL1",22.004889391002,-0.361636881696121,0.674101171250741,-0.536472709319185,0.591631892178452,0.781650710988559,"NO",NA
"HMOX2",3.2558018982548,-1.08720861016916,2.04039921308497,-0.532841124029528,0.594143563803391,0.783510727330351,"NO",NA
"CDIP1",30.4727885879937,-1.32299508105766,0.677278589185945,-1.95339864891911,0.0507723762085027,0.206768506169986,"NO",NA
"C16orf96",0.922279012111887,1.13653165242019,3.0511622991755,0.372491379015568,0.709527029511403,NA,"NO",NA
"SUB1P3",0.513022824922433,2.71391529895752,4.0155435609565,0.67585253596678,0.49913427542649,NA,"NO",NA
"UBALD1",520.149755266982,0.217546534943206,0.246227999423048,0.883516640889552,0.37695719554035,0.615574697727574,"NO",NA
"MGRN1",813.434380945432,-0.275223083911573,0.312108103853389,-0.881819730130612,0.377874300324635,0.616358777224013,"NO",NA
"MIR6769A",0.251556769673029,0.426450220326854,4.06995493693001,0.104780084039095,0.916550313680082,NA,"NO",NA
"NUDT16L1",667.458060989708,0.0187279259897048,0.240303365911129,0.0779345138121407,0.937880144840932,0.971750715028192,"NO",NA
"ANKS3",333.77908230465,0.335734952862307,0.306168474697348,1.09656930941105,0.272829709775981,0.517752390123445,"NO",NA
"C16orf71",5.9668862328075,-0.117343918831668,1.08755955574431,-0.107896545262167,0.914077757605906,0.962015388496276,"NO",NA
"ZNF500",356.194777235777,1.10608584508727,0.339012870643669,3.26266623148315,0.0011036942268486,0.0230166483760103,"UP",NA
"SEPTIN12",0,NA,NA,NA,NA,NA,"NO",NA
"SMIM22",4.93313769274425,0.0892068535509461,1.43394403290025,0.0622108335501207,0.950394935276961,0.978633082666181,"NO",NA
"ROGDI",252.152506071314,0.0456804444061657,0.316764490734197,0.144209486045256,0.885335050465178,0.950041199288038,"NO",NA
"GLYR1",2137.93131758446,-0.406266547538433,0.198239322974745,-2.04937416775878,0.0404255412367171,0.181952911649057,"NO",NA
"UBN1",3234.41005490831,0.521125386288511,0.22997901970779,2.2659692477629,0.0234532661752969,0.135122494177139,"NO",NA
"PPL",3048.51365476907,-0.216263743180358,0.260689866997058,-0.829582467748156,0.406774892686267,0.642557511472785,"NO",NA
"LOC105371064",44.2706194653542,2.43656969158644,0.678417638936487,3.59154826134253,0.000328719286345941,0.0106237860418549,"UP",NA
"SEC14L5",2.0485515976686,0.59471045976983,2.04874212911459,0.29028077829729,0.771601442770418,NA,"NO",NA
"NAGPA",561.180097911229,0.192205523996392,0.272801425435823,0.704562022318349,0.481082839690914,0.702365553643359,"NO",NA
"NAGPA-AS1",3.71937017804685,1.48235106823743,1.31785126197864,1.12482425824884,0.260663512781061,0.50481166354578,"NO",NA
"C16orf89",4.63511367442745,0.573511721293339,1.26116480726454,0.454747641220088,0.649290802317536,0.817606485348297,"NO",NA
"ALG1",1193.93651669257,-0.423384836543967,0.196503874826272,-2.15458772463535,0.0311941104750819,0.157551565333939,"NO",NA
"EEF2KMT",472.227440432287,-0.494516229416964,0.236316462484881,-2.09260169273481,0.0363847253424941,0.171809257982027,"NO",NA
"LOC107984828",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"LOC105371067",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"LINC02164",0,NA,NA,NA,NA,NA,"NO",NA
"RBFOX1",0,NA,NA,NA,NA,NA,"NO",NA
"LOC107984891",0,NA,NA,NA,NA,NA,"NO",NA
"RPS3AP48",0,NA,NA,NA,NA,NA,"NO",NA
"SNRPCP20",0,NA,NA,NA,NA,NA,"NO",NA
"LINC01570",0,NA,NA,NA,NA,NA,"NO",NA
"MIR8065",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105371068",0,NA,NA,NA,NA,NA,"NO",NA
"RPS26P51",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105371069",0.527955351496466,2.75070523409379,4.01287329660196,0.685470243085683,0.493047231863197,NA,"NO",NA
"LOC105371070",0,NA,NA,NA,NA,NA,"NO",NA
"LINC02152",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105371072",0,NA,NA,NA,NA,NA,"NO",NA
"LOC100131080",0,NA,NA,NA,NA,NA,"NO",NA
"TMEM114",0,NA,NA,NA,NA,NA,"NO",NA
"METTL22",332.793218068199,0.458381209168792,0.250488056723289,1.82995235447556,0.0672570637054267,0.241472766188554,"NO",NA
"ABAT",143.321344167856,-0.16210379393379,0.367222491280244,-0.441432095753856,0.658900210740868,0.823785816800247,"NO",NA
"RN7SL743P",1.55400100134133,4.32201389545104,2.85255398957062,1.51513833261456,0.129737375953368,NA,"NO",NA
"LOC107984840",0.217579757461274,1.90962687844689,4.05481091811891,0.470953372921466,0.637674032345537,NA,"NO",NA
"TMEM186",475.129206026168,0.588312911610236,0.32791140293977,1.79412154117219,0.072793771516626,0.252648090391901,"NO",NA
"PMM2",1815.33481329906,-0.24062176167084,0.195095190259724,-1.233355683195,0.217443091459151,0.4578716823372,"NO",NA
"LOC100130283",17.8335770021503,1.5487085650594,0.658617245852048,2.35145461922401,0.0187001705329624,0.1191452022155,"UP",NA
"CARHSP1",2001.18649444969,0.108432468079643,0.259099270963813,0.418497773754009,0.675583213901933,0.833903529170117,"NO",NA
"LITAFD",2.00823991968579,2.06055551123328,2.31535041313519,0.889954064639015,0.373490551791267,NA,"NO",NA
"USP7",4216.25473403447,-0.408446395782785,0.230866803102321,-1.76918634595447,0.0768627820360508,0.259013453659482,"NO",NA
"LOC105371074",2.40032090276052,4.99039035484976,2.14721857734775,2.32411847005064,0.0201191453846928,NA,"UP",NA
"C16orf72",2090.65872739924,0.0307850197124263,0.217906325620111,0.14127639307771,0.887651598147355,0.950696839952137,"NO",NA
"RPL21P119",1.54030308306535,2.14173721643591,2.26429649651287,0.945873130897075,0.344213299512833,NA,"NO",NA
"LOC101927026",0,NA,NA,NA,NA,NA,"NO",NA
"LOC105371075",0,NA,NA,NA,NA,NA,"NO",NA
"LINC02177",0,NA,NA,NA,NA,NA,"NO",NA
"LINC01177",0,NA,NA,NA,NA,NA,"NO",NA
"LINC01195",0,NA,NA,NA,NA,NA,"NO",NA
